,location,total_sqft,bath,price,bhk
2649,Haralur Road,1444.0,2.0,80.0,3
2650,Haralur Road,1088.0,2.0,68.0,2
2651,Haralur Road,1027.0,2.0,44.0,2
2652,Haralur Road,1464.0,3.0,56.0,3
2653,Haralur Road,1225.0,2.0,70.0,2
2654,Haralur Road,1464.0,3.0,56.0,3
2655,Haralur Road,1194.0,2.0,46.0,2
2656,Haralur Road,1830.0,3.0,101.0,3
2657,Haralur Road,1810.0,3.0,126.0,3
2658,Haralur Road,1464.0,2.0,56.0,2
2659,Haralur Road,1520.0,2.0,96.0,3
2660,Haralur Road,1300.0,2.0,75.0,2
2661,Haralur Road,2017.0,2.0,125.0,3
2662,Haralur Road,1243.0,2.0,46.0,2
2663,Haralur Road,1027.0,2.0,44.0,2
2664,Haralur Road,2805.0,5.0,160.0,4
2665,Haralur Road,1243.0,2.0,46.0,2
2666,Haralur Road,1027.0,2.0,44.0,2
2667,Haralur Road,2017.0,3.0,105.0,3
2668,Haralur Road,1243.0,2.0,46.0,2
2669,Haralur Road,1243.0,2.0,46.0,2
2670,Haralur Road,1520.0,2.0,90.0,3
2671,Haralur Road,1300.0,2.0,60.0,2
2672,Haralur Road,1985.0,3.0,130.0,3
2673,Haralur Road,1255.0,2.0,90.0,3
2674,Haralur Road,1056.0,2.0,60.0,2
2675,Haralur Road,1140.0,2.0,42.0,2
2676,Haralur Road,1245.0,2.0,62.0,2
2677,Haralur Road,1140.0,2.0,58.0,2
2678,Haralur Road,1140.0,2.0,42.0,2
2679,Haralur Road,1027.0,2.0,43.0,2
2680,Haralur Road,1194.0,2.0,47.0,2
2681,Haralur Road,1194.0,2.0,47.0,2
2682,Haralur Road,1560.0,3.0,90.0,3
2683,Haralur Road,1520.0,2.0,85.0,3
2684,Haralur Road,1243.0,2.0,45.0,2
2685,Haralur Road,1027.0,2.0,44.0,2
2686,Haralur Road,1194.0,2.0,46.0,2
2687,Haralur Road,1650.0,3.0,100.0,3
2688,Haralur Road,1580.0,3.0,73.0,3
2689,Haralur Road,1243.0,2.0,46.0,2
2690,Haralur Road,1194.0,2.0,47.0,2
2691,Haralur Road,2805.0,4.0,154.0,4
2692,Haralur Road,1520.0,2.0,96.0,3
2693,Haralur Road,1510.0,3.0,83.05,3
2694,Haralur Road,1056.0,2.0,65.0,2
2695,Haralur Road,1810.0,3.0,100.0,3
2696,Haralur Road,1243.0,2.0,46.0,2
2697,Haralur Road,575.0,1.0,38.0,1
2698,Haralur Road,1194.0,2.0,46.0,2
2699,Haralur Road,1243.0,2.0,46.0,2
2700,Haralur Road,1194.0,2.0,46.0,2
2701,Haralur Road,1140.0,2.0,43.0,2
2702,Haralur Road,1850.0,3.0,120.0,3
2703,Haralur Road,1194.0,2.0,47.0,2
2704,Haralur Road,1194.0,2.0,47.0,2
2705,Haralur Road,1464.0,3.0,56.0,3
2706,Haralur Road,1243.0,2.0,46.0,2
2707,Haralur Road,1710.0,3.0,85.0,3
2708,Haralur Road,1730.0,3.0,95.0,3
2709,Haralur Road,1243.0,2.0,46.0,2
2710,Haralur Road,1243.0,2.0,46.0,2
2711,Haralur Road,1243.0,2.0,46.0,2
2712,Haralur Road,1817.0,3.0,110.0,3
2713,Haralur Road,1225.0,2.0,77.0,2
2714,Haralur Road,1285.0,2.0,78.0,2
2715,Haralur Road,1225.0,2.0,67.48,2
2716,Haralur Road,1225.0,2.0,69.84,2
2717,Haralur Road,1200.0,2.0,46.0,2
2718,Haralur Road,1315.0,2.0,85.0,2
2719,Haralur Road,1976.0,3.0,92.0,3
2720,Haralur Road,1300.0,2.0,75.0,2
2721,Haralur Road,1309.0,2.0,82.0,2
2722,Haralur Road,1027.0,1.0,44.0,2
2723,Haralur Road,1243.0,2.0,46.0,2
2724,Haralur Road,1243.0,2.0,46.0,2
2725,Haralur Road,1140.0,2.0,43.0,2
2726,Haralur Road,1300.0,2.0,75.0,2
2727,Haralur Road,1243.0,2.0,46.0,2
2728,Haralur Road,1890.0,3.0,84.0,3
2729,Haralur Road,1230.0,2.0,67.65,2
2730,Haralur Road,1194.0,2.0,46.0,2
2731,Haralur Road,1092.0,2.0,44.0,2
2732,Haralur Road,1464.0,3.0,56.0,3
2733,Haralur Road,1255.0,3.0,90.0,3
2734,Haralur Road,1735.0,3.0,97.0,3
2735,Haralur Road,1810.0,3.0,97.83,3
2736,Haralur Road,1200.0,2.0,46.0,2
2737,Haralur Road,1243.0,2.0,46.0,2
2738,Haralur Road,1810.0,3.0,112.0,3
2739,Harlur,1508.0,2.0,77.0,2
2740,Harlur,1752.12,3.0,135.0,3
2741,Harlur,2450.0,3.0,120.0,3
2742,Harlur,1460.0,3.0,73.0,3
2743,Harlur,1709.0,3.0,150.0,3
2744,Harlur,1174.0,2.0,69.0,2
2745,Harlur,1033.0,2.0,49.0,2
2746,Harlur,1197.0,2.0,84.0,2
2747,Harlur,1757.0,3.0,132.0,3
2748,Harlur,1174.0,2.0,76.0,2
2749,Harlur,1754.0,3.0,125.0,3
2750,Harlur,1290.0,2.0,85.0,2
2751,Harlur,1752.12,3.0,116.0,3
2752,Harlur,1754.0,3.0,135.0,3
2753,Harlur,1754.0,3.0,124.0,3
2754,Harlur,1152.0,2.0,69.0,2
2755,Harlur,1290.0,2.0,87.0,2
2756,Harlur,1749.0,3.0,115.0,3
2757,Harlur,3385.0,4.0,260.0,4
2758,Harlur,2240.0,5.0,155.0,3
2759,Harlur,1758.0,3.0,133.0,3
2760,Harlur,1884.0,4.0,120.0,4
2761,Harlur,1197.0,2.0,79.0,2
2762,Harlur,1174.0,2.0,78.0,2
2763,Harlur,1730.0,3.0,100.0,3
2764,Harlur,2138.0,3.0,110.0,3
2765,Harlur,1200.0,2.0,52.0,2
2766,Harlur,1197.0,2.0,79.0,2
2767,Harlur,1749.0,3.0,112.0,3
2768,Harlur,1174.0,2.0,75.0,2
2769,Harlur,1750.0,3.0,136.0,3
2770,Harlur,1620.0,3.0,110.0,3
2771,Harlur,1414.0,3.0,77.5,3
2772,Harlur,1630.0,3.0,95.1,3
2773,Harlur,1762.0,3.0,133.0,3
2774,Harlur,1756.0,3.0,131.0,3
2775,Harlur,1755.0,3.0,130.0,3
2776,Harlur,1864.0,3.0,140.0,3
2777,Harlur,1331.0,2.0,88.0,2
2778,Harlur,1752.12,3.0,133.0,3
2779,Harlur,1133.0,2.0,55.0,2
2780,Harlur,1756.0,3.0,128.0,3
2781,Harlur,1749.0,3.0,120.0,3
2782,Harlur,1197.0,2.0,82.0,2
2783,Harlur,1303.0,2.0,90.0,2
2784,Harlur,1754.0,3.0,132.0,3
2785,Harlur,1174.0,2.0,75.0,2
2786,Harlur,1756.0,3.0,134.0,3
2787,Harlur,1197.0,2.0,78.0,2
2788,Harlur,1290.0,2.0,89.9,2
2789,Harlur,1386.0,2.0,85.0,2
2790,Harlur,1174.0,2.0,74.0,2
2791,Harlur,1174.0,2.0,78.0,2
2792,Harlur,1710.0,3.0,85.0,3
2793,Harlur,1755.0,3.0,115.0,3
2794,Harlur,2820.0,4.0,153.5,4
2795,Harlur,2569.0,4.0,175.0,4
2796,Harlur,1710.0,3.0,85.0,3
2797,Harlur,1197.0,2.0,77.0,2
2798,Harlur,1752.12,3.0,125.0,3
2799,Harlur,2569.0,5.0,180.0,4
2800,Harlur,1225.0,2.0,56.0,2
2801,Harlur,1197.0,2.0,76.0,2
2802,Harlur,2137.0,3.0,110.0,3
2803,Harlur,1197.0,2.0,75.0,2
2804,Harlur,1755.0,3.0,117.0,3
2805,Harlur,1197.0,2.0,79.9,2
2806,Harlur,936.0,2.0,45.0,2
2807,Harlur,2990.0,4.0,225.0,4
2808,Harlur,1370.0,2.0,88.0,2
2809,Harlur,1335.0,2.0,72.76,2
2810,Hebbal,1760.0,2.0,123.0,3
2811,Hebbal,5611.5,4.0,477.0,4
2812,Hebbal,1900.0,3.0,119.0,3
2813,Hebbal,1349.0,2.0,98.2,2
2814,Hebbal,2483.0,5.0,212.0,4
2815,Hebbal,1760.0,2.0,130.0,3
2816,Hebbal,3450.0,5.0,260.0,3
2817,Hebbal,1920.0,3.0,134.0,3
2818,Hebbal,1337.0,2.0,82.0,2
2819,Hebbal,1349.0,2.0,98.0,2
2820,Hebbal,1255.0,2.0,77.68,3
2821,Hebbal,1355.0,3.0,83.87,3
2822,Hebbal,1790.0,3.0,127.0,3
2823,Hebbal,687.325,2.0,42.72,2
2824,Hebbal,2790.0,5.0,198.0,4
2825,Hebbal,1985.0,4.0,189.0,3
2826,Hebbal,2483.0,5.0,215.0,4
2827,Hebbal,1080.0,2.0,54.0,2
2828,Hebbal,812.0,2.0,55.0,2
2829,Hebbal,2790.0,4.0,198.0,4
2830,Hebbal,3067.0,4.0,230.0,4
2831,Hebbal,2526.0,2.0,250.0,3
2832,Hebbal,3067.0,4.0,230.0,4
2833,Hebbal,1255.0,2.0,77.68,3
2834,Hebbal,823.0,2.0,50.63,2
2835,Hebbal,1420.0,2.0,123.0,2
2836,Hebbal,1069.0,3.0,65.4,3
2837,Hebbal,1420.0,2.0,99.39,2
2838,Hebbal,4235.0,4.0,365.0,4
2839,Hebbal,1700.0,3.0,124.0,3
2840,Hebbal,3960.0,5.0,386.0,4
2841,Hebbal,1420.0,2.0,99.39,2
2842,Hebbal,1355.0,3.0,83.87,3
2843,Hebbal,1440.0,2.0,115.0,2
2844,Hebbal,1100.0,2.0,54.0,2
2845,Hebbal,1355.0,3.0,83.87,3
2846,Hebbal,2400.0,4.0,180.0,3
2847,Hebbal,1255.0,2.0,77.68,3
2848,Hebbal,1420.0,2.0,107.0,2
2849,Hebbal,1320.0,2.0,92.0,2
2850,Hebbal,919.0,2.0,49.0,2
2851,Hebbal,1645.0,3.0,135.0,3
2852,Hebbal,2080.0,3.0,175.0,3
2853,Hebbal,1355.0,3.0,83.87,3
2854,Hebbal,2483.0,5.0,230.0,4
2855,Hebbal,2600.0,3.0,195.0,3
2856,Hebbal,1645.0,3.0,117.0,3
2857,Hebbal,1251.0,2.0,88.73,2
2858,Hebbal,1645.0,3.0,121.0,3
2859,Hebbal,1760.0,3.0,123.0,3
2860,Hebbal,2790.0,4.0,198.0,4
2861,Hebbal,3960.0,5.0,386.0,4
2862,Hebbal,1645.0,3.0,120.0,3
2863,Hebbal,1255.0,2.0,90.0,3
2864,Hebbal,1645.0,3.0,117.0,3
2865,Hebbal,1255.0,3.0,77.68,3
2866,Hebbal,1586.0,3.0,90.0,3
2867,Hebbal,1636.0,3.0,119.0,3
2868,Hebbal,2661.0,2.0,226.5,3
2869,Hebbal,1255.0,2.0,95.0,3
2870,Hebbal,2790.0,4.0,198.0,4
2871,Hebbal,1269.0,2.0,73.0,3
2872,Hebbal,1255.0,2.0,95.0,3
2873,Hebbal,1088.0,2.0,61.45,2
2874,Hebbal,1349.0,2.0,97.8,2
2875,Hebbal,1255.0,3.0,77.68,3
2876,Hebbal,1344.0,2.0,108.0,2
2877,Hebbal,1255.0,2.0,90.0,3
2878,Hebbal,1255.0,3.0,77.68,3
2879,Hebbal,1138.0,2.0,110.0,2
2880,Hebbal,2790.0,5.0,204.0,4
2881,Hebbal,1088.0,2.0,62.0,2
2882,Hebbal,1987.0,4.0,165.0,3
2883,Hebbal,2790.0,5.0,198.0,4
2884,Hebbal,1299.0,2.0,100.0,2
2885,Hebbal,1200.0,2.0,60.0,2
2886,Hebbal,1645.0,3.0,117.0,3
2887,Hebbal,1390.0,2.0,95.0,2
2888,Hebbal,1333.0,2.0,100.0,2
2889,Hebbal,1355.0,3.0,83.87,3
2890,Hebbal,2650.0,4.0,199.0,3
2891,Hebbal,1800.0,3.0,140.0,3
2892,Hebbal,1860.0,3.0,95.0,3
2893,Hebbal,2470.0,4.0,203.0,4
2894,Hebbal,1255.0,2.0,95.0,3
2895,Hebbal,1333.0,2.0,104.0,2
2896,Hebbal,1645.0,3.0,117.0,3
2897,Hebbal,2600.0,3.0,199.0,3
2898,Hebbal,1345.0,2.0,97.0,2
2899,Hebbal,1110.0,3.0,59.0,3
2900,Hebbal,985.0,2.0,62.0,2
2901,Hebbal,1320.0,2.0,91.0,2
2902,Hebbal,2388.0,3.0,195.0,3
2903,Hebbal,1040.0,2.0,55.0,2
2904,Hebbal,1315.0,3.0,65.0,3
2905,Hebbal,2600.0,3.0,195.0,3
2906,Hebbal,2630.0,5.0,188.0,4
2907,Hebbal,2790.0,5.0,198.0,4
2908,Hebbal,1645.0,3.0,113.0,3
2909,Hebbal,1355.0,3.0,83.87,3
2910,Hebbal,1420.0,2.0,99.39,2
2911,Hebbal,1590.0,3.0,96.0,3
2912,Hebbal,3520.0,5.0,320.0,3
2913,Hebbal,1162.0,2.0,69.0,2
2914,Hebbal,1100.0,2.0,60.0,2
2915,Hebbal,4235.0,5.0,364.0,4
2916,Hebbal,1299.0,2.0,97.0,2
2917,Hebbal,1255.0,3.0,77.68,3
2918,Hebbal,2470.0,5.0,192.0,4
2919,Hebbal,1645.0,3.0,117.0,3
2920,Hebbal,1920.0,3.0,134.0,3
2921,Hebbal,3520.0,5.0,240.0,3
2922,Hebbal,1920.0,3.0,150.0,3
2923,Hebbal,2375.0,4.0,189.0,4
2924,Hebbal,1420.0,2.0,99.26,2
2925,Hebbal,1252.0,2.0,92.0,2
2926,Hebbal,2790.0,4.0,198.0,4
2927,Hebbal,1162.0,2.0,59.0,2
2928,Hebbal,1294.0,2.0,115.0,2
2929,Hebbal,4225.0,6.0,359.0,4
2930,Hebbal,1150.0,2.0,57.0,2
2931,Hebbal,1740.0,2.0,137.0,3
2932,Hebbal,1430.0,3.0,85.0,3
2933,Hebbal,1662.0,3.0,155.0,3
2934,Hebbal,2250.0,3.0,219.0,3
2935,Hebbal,1349.0,2.0,98.0,2
2936,Hebbal,4000.0,6.0,370.0,4
2937,Hebbal,1349.0,2.0,96.8,2
2938,Hebbal Kempapura,1700.0,3.0,155.0,3
2939,Hebbal Kempapura,1800.0,3.0,175.0,3
2940,Hebbal Kempapura,2900.0,4.0,300.0,3
2941,Hebbal Kempapura,3522.0,3.0,380.0,3
2942,Hebbal Kempapura,2280.0,5.0,200.0,5
2943,Hebbal Kempapura,1200.0,2.0,125.0,2
2944,Hebbal Kempapura,2900.0,4.0,240.0,3
2945,Hebbal Kempapura,3900.0,5.0,360.0,4
2946,Hebbal Kempapura,1300.0,2.0,102.0,2
2947,Hebbal Kempapura,1466.0,2.0,140.0,3
2948,Hebbal Kempapura,3900.0,5.0,310.0,4
2949,Hebbal Kempapura,1725.0,2.0,165.0,3
2950,Hebbal Kempapura,1200.0,3.0,125.0,3
2951,Hebbal Kempapura,3408.0,3.0,260.0,3
2952,Hebbal Kempapura,1485.0,3.0,132.0,2
2953,Hebbal Kempapura,1400.0,2.0,108.0,2
2954,Hebbal Kempapura,1800.0,3.0,150.0,3
2955,Hebbal Kempapura,2400.0,5.0,200.0,5
2956,Hebbal Kempapura,2800.0,5.0,220.0,5
2957,Hebbal Kempapura,1785.0,3.0,165.0,3
2958,Hebbal Kempapura,3729.0,4.0,384.0,4
2959,Hebbal Kempapura,1600.0,3.0,170.0,3
2960,Hebbal Kempapura,1730.0,3.0,175.0,3
2961,Hebbal Kempapura,2485.0,4.0,198.0,4
2962,Hegde Nagar,1569.0,3.0,101.0,3
2963,Hegde Nagar,3000.0,7.0,210.0,6
2964,Hegde Nagar,2026.0,3.0,132.0,3
2965,Hegde Nagar,1801.0,3.0,115.0,3
2966,Hegde Nagar,1050.0,1.0,56.0,2
2967,Hegde Nagar,1341.0,2.0,97.0,2
2968,Hegde Nagar,2112.95,4.0,145.0,3
2969,Hegde Nagar,1200.0,4.0,83.0,4
2970,Hegde Nagar,1703.0,3.0,113.0,3
2971,Hegde Nagar,1570.0,3.0,105.0,3
2972,Hegde Nagar,1801.0,3.0,140.0,3
2973,Hegde Nagar,1584.01,3.0,103.0,3
2974,Hegde Nagar,1965.0,4.0,125.0,3
2975,Hegde Nagar,1200.0,2.0,75.0,2
2976,Hegde Nagar,1847.0,3.0,135.0,3
2977,Hegde Nagar,1965.0,4.0,132.0,3
2978,Hegde Nagar,1703.0,3.0,125.0,3
2979,Hegde Nagar,1847.0,3.0,125.0,3
2980,Hegde Nagar,2144.6,4.0,145.0,3
2981,Hegde Nagar,1718.0,3.0,119.0,3
2982,Hegde Nagar,1847.0,3.0,123.0,3
2983,Hegde Nagar,1340.0,2.0,72.0,2
2984,Hegde Nagar,2087.01,3.0,115.0,3
2985,Hegde Nagar,1703.0,3.0,130.0,3
2986,Hegde Nagar,2087.01,4.0,135.0,3
2987,Hegde Nagar,1718.0,3.0,130.0,3
2988,Hegde Nagar,1884.0,4.0,118.0,3
2989,Hegde Nagar,1930.0,4.0,122.0,3
2990,Hegde Nagar,1584.01,3.0,104.0,3
2991,Hegde Nagar,1168.0,2.0,68.0,3
2992,Hegde Nagar,2162.03,4.0,129.0,3
2993,Hegde Nagar,2087.01,4.0,160.0,3
2994,Hegde Nagar,1000.0,2.0,66.0,2
2995,Hegde Nagar,1348.0,2.0,80.5,3
2996,Hennur,1075.0,2.0,52.0,2
2997,Hennur,1255.0,2.0,52.32,2
2998,Hennur,1225.0,2.0,57.0,2
2999,Hennur,1255.0,2.0,57.5,2
3000,Hennur,1259.0,2.0,57.0,2
3001,Hennur,1255.0,2.0,53.5,2
3002,Hennur,1285.0,2.0,60.0,2
3003,Hennur,1285.0,2.0,60.0,2
3004,Hennur,1100.0,2.0,60.0,2
3005,Hennur,1231.0,2.0,48.0,2
3006,Hennur,1255.0,2.0,58.0,2
3007,Hennur,1040.0,2.0,42.12,2
3008,Hennur,1255.0,2.0,54.5,2
3009,Hennur,1041.0,2.0,40.6,2
3010,Hennur,1340.0,3.0,54.24,3
3011,Hennur,1255.0,2.0,55.5,2
3012,Hennur,1260.0,2.0,52.0,3
3013,Hennur,1231.0,2.0,50.0,2
3014,Hennur,2500.0,5.0,125.0,5
3015,Hennur,1160.0,2.0,49.0,2
3016,Hennur,2400.0,3.0,135.0,3
3017,Hennur,1255.0,2.0,53.5,2
3018,Hennur,1255.0,2.0,55.5,2
3019,Hennur,1100.0,2.0,44.55,2
3020,Hennur,1255.0,2.0,57.5,2
3021,Hennur,960.0,2.0,48.0,2
3022,Hennur,1020.0,2.0,48.0,2
3023,Hennur,1255.0,2.0,52.32,2
3024,Hennur,1295.0,2.0,64.0,2
3025,Hennur,1935.0,3.0,102.0,3
3026,Hennur,1655.0,2.0,70.5,3
3027,Hennur,1345.0,2.0,69.0,3
3028,Hennur,1255.0,2.0,58.0,2
3029,Hennur,1420.0,2.0,62.0,2
3030,Hennur,1155.0,2.0,54.5,2
3031,Hennur,1255.0,2.0,52.32,2
3032,Hennur,1255.0,2.0,52.35,2
3033,Hennur,3517.0,2.0,161.5,4
3034,Hennur,1340.0,2.0,54.27,3
3035,Hennur,1255.0,2.0,54.5,2
3036,Hennur,1830.0,2.0,113.0,3
3037,Hennur,1830.5,3.0,84.205,3
3038,Hennur,1255.0,2.0,55.5,2
3039,Hennur,1255.0,2.0,53.57,2
3040,Hennur,1255.0,2.0,56.5,2
3041,Hennur,1050.0,2.0,42.73,2
3042,Hennur,1295.0,2.0,62.0,2
3043,Hennur Road,2089.0,3.0,140.0,3
3044,Hennur Road,3203.5,2.0,224.5,4
3045,Hennur Road,5000.0,8.0,250.0,8
3046,Hennur Road,1385.0,2.0,83.09,2
3047,Hennur Road,1317.5,2.0,63.77,2
3048,Hennur Road,1500.0,2.0,62.0,3
3049,Hennur Road,2264.0,3.0,159.0,3
3050,Hennur Road,1157.0,2.0,84.0,2
3051,Hennur Road,1904.0,3.0,120.0,3
3052,Hennur Road,1891.0,3.0,109.0,3
3053,Hennur Road,1561.0,3.0,95.0,3
3054,Hennur Road,1192.0,2.0,60.0,3
3055,Hennur Road,2060.0,3.0,149.0,3
3056,Hennur Road,1482.0,2.0,92.0,3
3057,Hennur Road,1232.0,2.0,89.0,2
3058,Hennur Road,1065.0,2.0,42.6,2
3059,Hennur Road,1482.0,2.0,83.73,3
3060,Hennur Road,1482.0,2.0,87.0,3
3061,Hennur Road,1891.0,3.0,139.0,3
3062,Hennur Road,1703.0,3.0,101.0,3
3063,Hennur Road,1232.0,2.0,69.61,2
3064,Hennur Road,987.0,2.0,49.0,2
3065,Hennur Road,1804.0,3.0,102.0,3
3066,Hennur Road,2160.0,3.0,160.0,3
3067,Hennur Road,1186.0,2.0,63.0,3
3068,Hennur Road,1680.0,3.0,99.27,3
3069,Hennur Road,1065.0,2.0,42.6,2
3070,Hennur Road,1385.0,2.0,83.09,2
3071,Hennur Road,1186.0,2.0,56.0,3
3072,Hennur Road,2350.0,3.0,174.0,3
3073,Hennur Road,1586.0,3.0,93.94,3
3074,Hennur Road,1975.0,3.0,123.0,3
3075,Hennur Road,1664.0,2.0,93.865,3
3076,Hennur Road,1290.0,2.0,94.5,3
3077,Hennur Road,901.0,2.0,49.5,2
3078,Hennur Road,1445.0,3.0,86.56,3
3079,Hennur Road,1482.0,2.0,97.0,3
3080,Hennur Road,1182.0,2.0,82.5,2
3081,Hennur Road,1192.0,2.0,62.0,3
3082,Hennur Road,1036.0,2.0,59.46,2
3083,Hennur Road,1891.0,3.0,109.0,3
3084,Hennur Road,1232.0,2.0,69.61,2
3085,Hennur Road,1804.0,3.0,102.0,3
3086,Hennur Road,2320.0,3.0,170.0,3
3087,Hennur Road,1936.0,3.0,118.0,3
3088,Hennur Road,1480.0,2.0,65.0,2
3089,Hennur Road,1590.0,3.0,96.5,3
3090,Hennur Road,1445.0,2.0,105.0,3
3091,Hennur Road,1036.0,2.0,59.45,2
3092,Hennur Road,1832.0,3.0,125.0,3
3093,Hennur Road,1359.0,2.0,104.0,2
3094,Hennur Road,1341.0,2.0,75.76,2
3095,Hennur Road,1040.0,2.0,50.0,2
3096,Hennur Road,1685.0,3.0,95.0,3
3097,Hennur Road,1414.0,2.0,84.18,2
3098,Hennur Road,1949.0,3.0,133.0,3
3099,Hennur Road,1232.0,2.0,89.0,2
3100,Hennur Road,1250.0,2.0,77.88,3
3101,Hennur Road,2502.0,4.0,180.0,4
3102,Hennur Road,1831.0,3.0,110.0,3
3103,Hennur Road,1232.0,2.0,87.0,2
3104,Hennur Road,1232.0,2.0,74.0,2
3105,Hennur Road,1232.0,2.0,66.0,2
3106,Hennur Road,1341.0,2.0,95.0,2
3107,Hennur Road,2700.0,3.0,150.0,3
3108,Hennur Road,1232.0,2.0,88.0,2
3109,Hennur Road,2365.0,4.0,175.0,3
3110,Hennur Road,1310.0,2.0,66.0,2
3111,Hennur Road,1552.0,3.0,75.0,3
3112,Hennur Road,1015.0,2.0,50.0,2
3113,Hennur Road,1186.0,2.0,55.33,3
3114,Hennur Road,2264.0,3.0,168.0,3
3115,Hennur Road,2002.0,3.0,120.0,3
3116,Hennur Road,1232.0,2.0,69.6,2
3117,Hennur Road,1195.0,2.0,73.0,2
3118,Hennur Road,1020.0,2.0,47.0,2
3119,Hennur Road,5100.0,6.0,375.0,5
3120,Hennur Road,1061.0,2.0,54.92,2
3121,Hennur Road,1585.0,2.0,80.0,3
3122,Hennur Road,1020.0,2.0,45.0,2
3123,Hennur Road,2041.0,3.0,128.0,3
3124,Hennur Road,1232.0,2.0,87.0,2
3125,Hennur Road,1066.0,2.0,52.23,2
3126,Hennur Road,973.0,2.0,56.0,2
3127,Hennur Road,1255.0,2.0,84.0,2
3128,Hennur Road,1232.0,2.0,83.0,2
3129,Hennur Road,1832.0,3.0,116.0,3
3130,Hennur Road,2050.0,3.0,120.0,3
3131,Hennur Road,1445.0,2.0,86.69,3
3132,Hennur Road,1445.0,2.0,83.0,3
3133,Hennur Road,1679.0,3.0,94.86,3
3134,Hennur Road,1482.0,2.0,68.9,3
3135,Hennur Road,1654.0,3.0,97.8,3
3136,Hennur Road,1480.0,3.0,100.0,3
3137,Hennur Road,1450.0,3.0,88.6,3
3138,Hennur Road,1155.0,2.0,69.18,2
3139,Hennur Road,1053.0,2.0,53.0,2
3140,Hennur Road,1195.0,2.0,59.0,2
3141,Hennur Road,1904.0,3.0,129.0,3
3142,Hennur Road,1981.0,3.0,134.0,3
3143,Hennur Road,1155.0,2.0,69.18,2
3144,Hennur Road,2000.0,4.0,90.0,4
3145,Hennur Road,1590.0,3.0,105.0,3
3146,Hennur Road,2041.0,3.0,138.0,3
3147,Hennur Road,1100.0,2.0,78.0,3
3148,Hennur Road,1880.0,4.0,154.0,4
3149,Hennur Road,1232.0,2.0,69.61,2
3150,Hennur Road,1748.0,3.0,103.0,3
3151,Hennur Road,1460.0,2.0,80.3,2
3152,Hennur Road,1570.0,3.0,75.99,3
3153,Hennur Road,1933.0,3.0,140.0,3
3154,Hennur Road,1030.0,2.0,46.5,2
3155,Hennur Road,1232.0,2.0,69.61,2
3156,Hennur Road,1450.0,3.0,79.0,3
3157,Hennur Road,1445.0,2.0,89.56,3
3158,Hennur Road,973.0,2.0,50.74,2
3159,Hennur Road,1482.0,2.0,83.73,3
3160,Hennur Road,1305.0,2.0,77.0,3
3161,Hennur Road,1672.0,3.0,86.0,3
3162,Hennur Road,1165.0,2.0,67.0,2
3163,Hennur Road,980.0,2.0,51.0,2
3164,Hennur Road,1232.0,2.0,80.0,2
3165,Hennur Road,1085.0,2.0,43.4,2
3166,Hennur Road,950.0,2.0,55.0,2
3167,Hennur Road,1140.0,2.0,56.0,2
3168,Hennur Road,1891.0,3.0,110.0,3
3169,Hennur Road,1735.0,3.0,78.0,3
3170,Hennur Road,1470.0,2.0,75.0,3
3171,Hennur Road,1165.0,2.0,52.0,2
3172,Hennur Road,1450.0,2.0,80.0,2
3173,Hennur Road,1155.0,2.0,69.18,2
3174,Hennur Road,1936.0,3.0,131.0,3
3175,Hoodi,985.0,2.0,67.0,2
3176,Hoodi,1715.0,2.0,95.0,3
3177,Hoodi,2118.0,4.0,111.0,4
3178,Hoodi,1425.0,2.0,80.0,2
3179,Hoodi,1420.0,2.0,75.0,2
3180,Hoodi,1639.0,3.0,110.0,3
3181,Hoodi,1606.0,3.0,89.55,3
3182,Hoodi,1639.0,3.0,98.32,3
3183,Hoodi,2090.0,4.0,95.1,4
3184,Hoodi,2863.0,4.0,140.0,4
3185,Hoodi,1512.0,3.0,75.77,3
3186,Hoodi,1026.0,2.0,60.87,2
3187,Hoodi,1050.0,2.0,50.0,2
3188,Hoodi,1400.0,2.0,78.0,2
3189,Hoodi,2400.0,5.0,160.0,5
3190,Hoodi,1196.0,2.0,71.74,2
3191,Hoodi,1553.0,3.0,83.09,3
3192,Hoodi,1500.0,2.0,84.0,2
3193,Hoodi,1055.0,2.0,57.63,2
3194,Hoodi,1925.0,2.0,114.0,3
3195,Hoodi,1400.0,2.0,82.0,2
3196,Hoodi,1746.0,3.0,84.95,3
3197,Hoodi,706.0,1.0,48.24,1
3198,Hoodi,1257.0,2.0,69.0,2
3199,Hoodi,1132.0,2.0,67.9,2
3200,Hoodi,1925.0,3.0,110.0,3
3201,Hoodi,1769.0,3.0,96.87,3
3202,Hoodi,1257.0,2.0,71.03,2
3203,Hoodi,1305.0,2.0,75.0,2
3204,Hoodi,1490.0,3.0,79.0,3
3205,Hoodi,1240.0,2.0,65.0,2
3206,Hoodi,1370.0,3.0,67.0,3
3207,Hoodi,1108.0,2.0,74.23,2
3208,Hoodi,1257.0,2.0,68.5,2
3209,Hoodi,1000.0,2.0,48.0,2
3210,Hoodi,1063.0,2.0,61.17,2
3211,Hoodi,1259.0,2.0,69.45,2
3212,Hoodi,711.0,1.0,42.65,1
3213,Hoodi,1559.0,3.0,81.55,3
3214,Hoodi,863.0,1.0,40.55,1
3215,Hoodi,1715.0,2.0,100.0,3
3216,Hoodi,1350.0,3.0,70.0,3
3217,Hoodi,1447.0,3.0,76.0,2
